b,a
0.9573570665917742,1.0
-8.912375036502683,-9.228218735023411
37.97416402920703,38.977502556947314
-97.44010591703923,-99.14445182293068
166.65876388575006,168.09993251749952
-198.47555991623847,-198.4536699117706
166.6587638857501,165.19505035304852
-97.44010591703925,-95.74749378739504
37.97416402920704,36.99155198264889
-8.912375036502683,-8.606687566202295
0.9573570665917742,0.916532552953205
