b,a
0.8546709563885829,1.0
-6.365143318976079,-7.368776293601416
21.195283624690358,24.279507986948722
-41.16056988003594,-46.657911622378904
50.95182837643483,57.15815461377769
-41.16056988003594,-45.698973933650876
21.19528362469036,23.29182331547973
-6.36514331897608,-6.9237926766766265
0.8546709563885829,0.9203177155616281
