b
1.4635128110052265e-20
-2.8486956620737294e-09
-8.621292151939323e-09
-1.038372200381564e-08
3.2468749240247855e-10
3.013493720272555e-08
8.052200391172359e-08
1.4547772188252487e-07
2.1098891118114838e-07
2.5675795961056426e-07
2.6009726971486844e-07
2.0138806837050538e-07
7.00341516712092e-08
-1.3043031777592127e-07
-3.794263413512525e-07
-6.39669893949026e-07
-8.612772460066369e-07
-9.894197118172693e-07
-9.745360424942984e-07
-7.834376250338174e-07
-4.0921656090939794e-07
1.2219919119325583e-07
7.506531154048891e-07
1.3866012075435648e-06
1.9222243803901687e-06
2.247681543424257e-06
2.2702719932019395e-06
1.933452185286245e-06
1.2322854016070117e-06
2.2210837137720335e-07
-9.819994792321808e-07
-2.2160402790358737e-06
-3.2876549259361338e-06
-4.004111783090574e-06
-4.203892918759856e-06
-3.7870040353003077e-06
-2.7388126937385345e-06
-1.1427403640907536e-06
8.215101138009695e-07
2.895467408437837e-06
4.773967861588858e-06
6.14812369107299e-06
6.753383584378681e-06
6.415504791695888e-06
5.086912380562082e-06
2.866760805426993e-06
-7.941710563000724e-19
-3.1463411804893273e-06
-6.127997812728006e-06
-8.484312039202515e-06
-9.8070046923299e-06
-9.80689004246973e-06
-8.368049358180614e-06
-5.580081351241514e-06
-1.7416988292620829e-06
2.667159005257605e-06
7.042897465468733e-06
1.0739024063655663e-05
1.315956176545904e-05
1.3851883099550268e-05
1.2584867380783335e-05
9.399518845845715e-06
4.62246844834743e-06
-1.1622517446387125e-06
-7.181775316499355e-06
-1.2575744038725441e-05
-1.651742960142296e-05
-1.8337827178426985e-05
-1.7634401169251157e-05
-1.4347318254391123e-05
-8.789809843421093e-06
-1.6253469999034818e-06
6.20819432795472e-06
1.3619295660979177e-05
1.9513254271807204e-05
2.2951825568225196e-05
2.329902085002806e-05
2.0330804720099435e-05
1.4290560199652141e-05
5.879226071603382e-06
-3.821936354591382e-06
-1.348816443245813e-05
-2.1730643696896597e-05
-2.7294492412650534e-05
-2.9247256289086246e-05
-2.7129897380955166e-05
-2.104639848939029e-05
-1.1675954069245537e-05
-2.022949575603262e-07
1.1833437610782933e-05
2.2738383941407826e-05
3.09049755856432e-05
3.5046227972429227e-05
3.4395078012633556e-05
2.8837283040573962e-05
1.8955768433362532e-05
5.976264232383159e-06
-8.381997983025145e-06
-2.2132807617190864e-05
-3.3297070027973325e-05
-4.0186747074136506e-05
-4.16580138550844e-05
-3.7295899890476414e-05
-2.7501177319734786e-05
-1.3463319342525176e-05
2.9807572417765786e-06
1.9585943823458498e-05
3.40052216995727e-05
4.412123918532471e-05
4.835635638116346e-05
4.591584755121909e-05
3.692708084767263e-05
2.245127434590847e-05
4.3620389142893094e-06
-1.4896071176919059e-05
-3.2638083714979835e-05
-4.6313520494468376e-05
-5.387327065246579e-05
-5.4075604221833144e-05
-4.6685721391265135e-05
-3.2537237377841705e-05
-1.3442960507258237e-05
8.036373199065842e-06
2.8936109890821834e-05
4.629816991085747e-05
5.759101846140364e-05
6.107930586556577e-05
5.60891052470921e-05
4.3128338189330216e-05
2.3841786904002135e-05
8.033303698557856e-07
-2.2828563872119416e-05
-4.374588513346009e-05
-5.8956482733689315e-05
-6.62140302722652e-05
-6.43504811036553e-05
-5.3461672174111105e-05
-3.49168068662744e-05
-1.1187216263542544e-05
1.4484408470370631e-05
3.8529902369966757e-05
5.755497616085826e-05
6.882169424035198e-05
7.064503220665157e-05
6.264569593699931e-05
4.582109970054022e-05
2.2421887622676516e-05
-4.350950765307775e-06
-3.0787436117034605e-05
-5.3187151158852976e-05
-6.83819289895243e-05
-7.418819948545513e-05
-6.972379555497174e-05
-5.554278353976353e-05
-3.3567520572196446e-05
-6.826021657879725e-06
2.0969304165107064e-05
4.5942472531817665e-05
6.460053976715534e-05
7.432810682942478e-05
7.375886109233686e-05
6.297063116026671e-05
4.347557339318028e-05
1.800646590340319e-05
-9.87058597936262e-06
-3.626169250492839e-05
-5.7496544549406686e-05
-7.064655284377015e-05
-7.393554691583994e-05
-6.698442558155686e-05
-5.0855264833749576e-05
-2.788949107894398e-05
-1.3645586519956068e-06
2.4980241241402476e-05
4.747950494489858e-05
6.306114442426372e-05
6.967463032552864e-05
6.656706524333573e-05
5.436887115706128e-05
3.4979097994371954e-05
1.1269824500949746e-05
-1.3344556027343739e-05
-3.540809115274327e-05
-5.191957523163501e-05
-6.075169256539531e-05
-6.093289166933627e-05
-5.275332430238157e-05
-3.7683132583099364e-05
-1.8119689689728035e-05
2.9942232717639237e-06
2.2620725214970708e-05
3.807599898173768e-05
4.741045306441697e-05
4.966420495933348e-05
4.496278076235458e-05
3.44435710383801e-05
2.0030220331513955e-05
4.095549738400897e-06
-1.0929848820822188e-05
-2.293909979158885e-05
-3.0459714035456905e-05
-3.284568850223794e-05
-3.0323987255067137e-05
-2.389316454757538e-05
-1.5096687921936193e-05
-5.714197163435686e-06
2.5729345791891413e-06
8.481969573358126e-06
1.1342229516180708e-05
1.1184730674325337e-05
8.693646463640863e-06
5.030279026592662e-06
1.5635730426327222e-06
-4.412509003165212e-07
-1.158042647972912e-07
2.794640492593507e-06
7.835923338444193e-06
1.3895354711010804e-05
1.9395146546902783e-05
2.2599261789333628e-05
2.1981020558010066e-05
1.65841896191251e-05
6.307055735934297e-06
-7.95169992699581e-06
-2.4325602901809774e-05
-4.0202241473839655e-05
-5.2611704621523924e-05
-5.8727091069895286e-05
-5.6397970179407015e-05
-4.462501263863216e-05
-2.3886270638655117e-05
3.7565814164532576e-06
3.481226332221247e-05
6.477360406104324e-05
8.874648173682633e-05
0.00010220955207181185
0.00010179122703749335
8.593770831242861e-05
5.535293719121694e-05
1.3118371598128103e-05
-3.5555401834780065e-05
-8.393796032401025e-05
-0.00012468365593059817
-0.0001509136734811422
-0.00015732017779442704
-0.00014112149517239887
-0.00010270736859860673
-4.584941177698214e-05
2.258990778619823e-05
9.344368924186185e-05
0.0001564394302945233
0.00020165782438036857
0.00022104833272718047
0.0002097753592142626
0.00016717897243917934
9.717790833714192e-05
8.015491045753393e-06
-8.865816092853259e-05
-0.00017927459918861235
-0.00025022121673370744
-0.00028984639577525764
-0.00029030516905448523
-0.00024896065218288967
-0.00016910526366453992
-5.9852734628776115e-05
6.483371389604381e-05
0.00018788543758526793
0.0002914332362035839
0.0003593663175732775
0.00037978353834635986
0.00034697052993664713
0.0002625857112784999
0.0001358371216560648
-1.7431541508186832e-05
-0.0001766715305759887
-0.0003193490773998579
-0.00042409995838370393
-0.000473881567546871
-0.0004586632422651067
-0.0003772395382589611
-0.0002378581072244962
-5.751119245898507e-05
0.00014007308921138182
0.00032751253685792304
0.00047753154392819936
0.0005668889219993978
0.0005799125253614657
0.000511110979815393
0.0003664418871904777
0.00016299104683130698
-7.296400858079101e-05
-0.00030930039090436653
-0.0005123873610577313
-0.0006518344062995214
-0.0007049845222525273
-0.0006604950865531626
-0.0005204518650444672
-0.00030064934339311337
-2.8919111742875226e-05
0.00025833597133044186
0.000520979414780606
0.0007207134263683988
0.0008266171898798818
0.0008198560702876304
0.0006968538251318525
0.00047041228491730857
0.00016853704223001198
-0.00016895284030384334
-0.0004956324684288432
-0.000764821775830109
-0.0009362154753555728
-0.0009818559247688607
-0.0008905714306800715
-0.0006701893687228517
-0.0003471261745565153
3.668339029061348e-05
0.0004291765182929624
0.0007751874516555606
0.001024164830321251
0.0011375065725862357
0.0010944544106061542
0.0008956587990504129
0.0005638263579300139
0.00014125770968524727
-0.00031547987194920584
-0.0007430842070486251
-0.0010802575381376183
-0.0012764516411583292
-0.0012993765306835436
-0.0011401659162675133
-0.0008153900054634121
-0.00036552853897238577
0.0001499921796706217
0.0006606028682024313
0.0010942177543471054
0.0013873755992201686
0.0014944733587825684
0.001394755790658104
0.0010960021559036897
0.0006342879023437147
6.973744538361996e-05
-0.0005212496854406829
-0.0010563027045715902
-0.0014585289004643157
-0.001667521286130379
-0.0016483542274534585
-0.0013972368315392756
-0.0009429295424539727
-0.0003436042223099103
0.0003205357503273961
0.0009579497872599552
0.0014783485925449506
0.001805449756077724
0.0018881028217710226
0.0017081684491493964
0.0012839521836750464
0.0006685901344105669
-5.65183144682738e-05
-0.0007924330291813243
-0.0014361452263663256
-0.0018949687934525208
-0.0020998438685846856
-0.002015648502559612
-0.0016469888768196586
-0.0010385388216880454
-0.00026974589353567584
0.000555488022644924
0.0013228195226031624
0.0019232844118750574
0.0022687404866312574
0.0023047476985689117
0.0020190107877308683
0.0014440912344480703
0.0006538732786631163
-0.000245862614788022
-0.001131566758971473
-0.0018788660217905532
-0.002380006962393615
-0.0025593527961060287
-0.0023847104685228698
-0.0018728023858191128
-0.0010879850716270202
-0.00013424844764115432
0.0008585237789194335
0.0017522232608348772
0.002419714812347698
0.00276289628592297
0.002727058354210133
0.002309449519596652
0.0015607238169484338
0.0005789228419081273
-0.0005033132947249259
-0.0015366453321103172
-0.0023756321403677213
-0.002899186533093461
-0.0030280144544830097
-0.002736530489457091
-0.0020574705948848875
-0.0010784151319328404
6.94429887039526e-05
0.0012288544439271636
0.00223804820782699
0.0029532968735284286
0.003269365758315751
0.0031349388331686334
0.0025607673268545597
0.0016192681805751743
0.00043547718086379115
-0.0008295265985170917
-0.0020005322899492362
-0.0029124651445666836
-0.00343364956318254
-0.0034847897305156812
-0.003050935803667843
-0.0021846418365447924
-0.0009997272962799955
0.00034363786897357386
0.0016605762463206813
0.0027669508653703043
0.003505114573215785
0.003766359613388
0.0035068720561424334
0.002754856273049773
0.0016076960455077929
0.00021939770345359887
-0.0012200739605495695
-0.0025107962305909734
-0.003470665879907742
-0.003961092494187092
-0.003906982239633196
-0.003308133751518984
-0.0022403291532681635
-0.0008458217327475313
0.0006855978458472238
0.0021424395009813474
0.0033207373924515463
0.004052618860463585
