b
8.768189203495478e-05
-0.0003030166433688515
0.00011858341851227483
-0.00041870115187734745
0.00011098404056485286
-0.0004961923230749802
5.2001765692036684e-05
-0.0005252981175543574
-6.802931712042768e-05
-0.0004986788868345015
-0.00025171108102155367
-0.0004157572308964466
-0.0004898669426717699
-0.000286918801406846
-0.0007576573075002416
-0.00013611947088064966
-0.0010135430079531457
-4.236647789605838e-18
-0.0012027646144569567
7.770507829189927e-05
-0.0012659746598608244
5.639041117502039e-05
-0.0011521541847709683
-8.822586747012915e-05
-0.0008333494179868184
-0.00035104079879301405
-0.0003175522399467661
-0.0006885733283439841
0.00034434427752896293
-0.0010178249116542795
0.001060886512196455
-0.0012255048481787834
0.0017132758813891034
-0.0011878773978817058
0.00217844789283243
-0.0007986945553904008
0.0023581758404840783
-1.4708325257020003e-17
0.0022080065508978054
0.001191248507184755
0.001758649828972774
0.002668171842236398
0.0011229224877981443
0.004236597369741948
0.0004836394148674784
0.005638198785809717
6.166401293649459e-05
0.00659265355319555
6.797923770638121e-05
0.006852593738051543
0.0006481232412133762
0.006261109630533013
0.0018305634739718738
0.004799304603108466
0.0034916289089959836
0.0026116574184433805
0.005347942625271213
4.961946158365277e-17
0.0069829171319036746
-0.0026175639814896437
0.007907428224477538
-0.0047794120306265415
0.007647439719091386
-0.006074197202990855
0.0058446060928814434
-0.00623917975855608
0.0023512526934416156
-0.0052434935730316275
-0.0027001625719676662
-0.003337369284821044
-0.008870348984113442
-0.001052926331207372
-0.015440046430233341
0.0008498685294454414
-0.021491993932516832
0.0014884231279649498
-0.026039093479900518
2.5175463119646935e-17
-0.028180215534710513
-0.004300913270132752
-0.027258232377302297
-0.011777525478186248
-0.022992335522051148
-0.022365124121972873
-0.015559270592055542
-0.035526943030522
-0.005605616140347044
-0.050283955334835206
0.00581552540770161
-0.06531860423134399
0.01737701911392378
-0.07913943339049022
0.027660513544580434
-0.09028233229075826
0.03536121060258666
-0.09751683150836961
0.039481506596982144
0.9002163176427058
0.039481506596982144
-0.09751683150836961
0.03536121060258666
-0.09028233229075826
0.027660513544580434
-0.07913943339049022
0.01737701911392378
-0.06531860423134399
0.00581552540770161
-0.0502839553348352
-0.005605616140347043
-0.03552694303052199
-0.015559270592055542
-0.022365124121972873
-0.022992335522051145
-0.011777525478186248
-0.027258232377302294
-0.004300913270132751
-0.028180215534710507
2.5175463119646935e-17
-0.026039093479900518
0.0014884231279649494
-0.021491993932516825
0.0008498685294454414
-0.01544004643023334
-0.0010529263312073717
-0.008870348984113438
-0.0033373692848210437
-0.002700162571967666
-0.005243493573031627
0.002351252693441615
-0.006239179758556078
0.005844606092881442
-0.006074197202990853
0.007647439719091385
-0.00477941203062654
0.007907428224477537
-0.002617563981489643
0.006982917131903673
4.961946158365276e-17
0.005347942625271211
0.0026116574184433796
0.0034916289089959823
0.004799304603108464
0.0018305634739718731
0.006261109630533011
0.0006481232412133759
0.006852593738051542
6.797923770638118e-05
0.006592653553195545
6.166401293649457e-05
0.005638198785809714
0.0004836394148674781
0.004236597369741945
0.0011229224877981436
0.002668171842236396
0.001758649828972773
0.001191248507184754
0.0022080065508978037
-1.470832525701999e-17
0.002358175840484076
-0.0007986945553904
0.002178447892832428
-0.0011878773978817043
0.0017132758813891012
-0.001225504848178782
0.001060886512196454
-0.001017824911654278
0.00034434427752896244
-0.0006885733283439833
-0.00031755223994676566
-0.00035104079879301356
-0.0008333494179868171
-8.822586747012906e-05
-0.001152154184770967
5.63904111750203e-05
-0.0012659746598608227
7.770507829189917e-05
-0.001202764614456955
-4.236647789605831e-18
-0.0010135430079531442
-0.00013611947088064944
-0.0007576573075002407
-0.0002869188014068456
-0.0004898669426717691
-0.0004157572308964462
-0.0002517110810215534
-0.0004986788868345011
-6.80293171204276e-05
-0.0005252981175543569
5.2001765692036657e-05
-0.0004961923230749799
0.0001109840405648528
-0.0004187011518773472
0.00011858341851227483
-0.0003030166433688515
8.768189203495478e-05
