b
0.0003290872943864846
0.0003370507848823972
0.0003338945275817678
0.00031957809745624375
0.0002947125300697993
0.00026055405723897276
0.0002189685054644666
0.00017236436244193036
0.0001235933346223202
7.581860326006213e-05
3.235294128380665e-05
-3.528705360743237e-06
-2.8794812449637273e-05
-4.087086821097627e-05
-3.784820149417242e-05
-1.8673288096661245e-05
1.6698317892976423e-05
6.719918289059011e-05
0.00013061258405303264
0.00020361177142215378
0.00028188275985574105
0.0003603318377389697
0.00043337240012558567
0.0004952786959032151
0.0005405871907391692
0.0005645201148615883
0.0005634010155294819
0.0005350293424292215
0.00047898072207826426
0.0003968019214717744
0.0002920746510489391
0.0001703301670353372
3.880671405953838e-05
-9.394642032007066e-05
-0.00021860190617508683
-0.00032569566602495505
-0.00040633644766683257
-0.00045293460716632443
-0.0004598951224385499
-0.0004242178402986701
-0.00034595033140764523
-0.00022844566227502884
-7.838870556998289e-05
9.443025823444921e-05
0.00027759785479341604
0.00045679932045977555
0.0006167430934575075
0.0007422331327973905
0.0008193180557385465
0.0008364348008216376
0.0007854587244807985
0.0006625726850998813
0.0004688751683469801
0.00021066175747221
-0.00010066539119425073
-0.0004490801103332745
-0.0008147982576961908
-0.0011754887435754056
-0.0015077620648239838
-0.001788843076285022
-0.0019983143626614674
-0.0021198035404215096
-0.0021424835917944096
-0.0020622607955036736
-0.001882540165293776
-0.001614482985008981
-0.001276703738118376
-0.000894392479383426
-0.0004978909178511868
-0.00012079318958422106
0.00020231769948702753
0.00043835266046293405
0.0005582481135315649
0.0005393618475887481
0.00036754741799889333
3.873391846784065e-05
-0.0004401358619300616
-0.0010509172734593272
-0.001764885124453071
-0.0025441678660986997
-0.003343938437822874
-0.004115246710786144
-0.004808324718928498
-0.005376151461866339
-0.005778032771107206
-0.005982936554114735
-0.005972326648328266
-0.00574226028682333
-0.005304554219549111
-0.0046868809095851355
-0.003931725708242379
-0.003094214169027441
-0.002238900499879499
-0.00143568787033131
-0.000755123050595467
-0.000263366112891885
-1.7175817904714646e-05
-5.926906367545224e-05
-0.00041440600859651903
-0.0010865204412076597
-0.0020571586594867112
-0.0032854123063562253
-0.004709435696535238
-0.006249531979278154
-0.007812681886782144
