b,a
0.9935681297521047,1.0
-4.967828391107561,-4.987082410368249
9.935644524592405,9.948425305286118
-9.935644524592407,-9.922781006623767
4.967828391107562,4.9486157401668915
-0.993568129752105,-0.9871776284590937
